study_id,treatment,replicate,time_hours,time_days,source_day_label,source_reported_time_days,temperature_c,carbon_material,process_temperature_c,dose_g_l,raw_cumulative_methane_ml,blank_mean_cumulative_methane_ml,methane_ml_g_vs,included_in_benchmark,exclusion_reason,data_origin,source_doi
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,10,0.41666667,1,0.10416667,37,torrefaction_product,240,5.0,228.10000000,58.00000000,38.43553250,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,10,0.41666667,1,0.10416667,37,torrefaction_product,240,5.0,1.40000000,58.00000000,-12.78924832,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,10,0.41666667,1,0.10416667,37,torrefaction_product,240,5.0,238.70000000,58.00000000,40.83069208,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,10,0.41666667,1,0.10416667,37,biochar,600,5.0,229.80000000,58.00000000,38.81966187,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,10,0.41666667,1,0.10416667,37,biochar,600,5.0,220.90000000,58.00000000,36.80863165,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,10,0.41666667,1,0.10416667,37,biochar,600,5.0,32.00000000,58.00000000,-5.87491972,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,10,0.41666667,1,0.10416667,37,hydrochar,240,5.0,195.00000000,58.00000000,30.95630778,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,10,0.41666667,1,0.10416667,37,hydrochar,240,5.0,229.00000000,58.00000000,38.63889511,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,10,0.41666667,1,0.10416667,37,hydrochar,240,5.0,181.30000000,58.00000000,27.86067700,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,11,0.45833333,1,0.11458333,37,none,,0.0,212.10000000,62.36666667,33.83351205,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,11,0.45833333,1,0.11458333,37,none,,0.0,222.80000000,62.36666667,36.25126748,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,11,0.45833333,1,0.11458333,37,none,,0.0,216.20000000,62.36666667,34.75994170,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,11,0.45833333,1,0.11458333,37,torrefaction_product,240,5.0,244.50000000,62.36666667,41.15456586,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,11,0.45833333,1,0.11458333,37,torrefaction_product,240,5.0,1.60000000,62.36666667,-13.73074187,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,11,0.45833333,1,0.11458333,37,torrefaction_product,240,5.0,254.20000000,62.36666667,43.34636283,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,11,0.45833333,1,0.11458333,37,biochar,600,5.0,243.60000000,62.36666667,40.95120325,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,11,0.45833333,1,0.11458333,37,biochar,600,5.0,237.40000000,62.36666667,39.55026086,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,11,0.45833333,1,0.11458333,37,biochar,600,5.0,32.70000000,62.36666667,-6.70343404,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,11,0.45833333,1,0.11458333,37,hydrochar,240,5.0,221.50000000,62.36666667,35.95752149,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,11,0.45833333,1,0.11458333,37,hydrochar,240,5.0,246.20000000,62.36666667,41.53869523,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,11,0.45833333,1,0.11458333,37,hydrochar,240,5.0,198.80000000,62.36666667,30.82826465,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,12,0.50000000,1,0.12500000,37,none,,0.0,227.80000000,66.80000000,36.37931060,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,12,0.50000000,1,0.12500000,37,none,,0.0,238.30000000,66.80000000,38.75187433,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,12,0.50000000,1,0.12500000,37,none,,0.0,233.80000000,66.80000000,37.73506130,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,12,0.50000000,1,0.12500000,37,torrefaction_product,240,5.0,261.70000000,66.80000000,44.03930208,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,12,0.50000000,1,0.12500000,37,torrefaction_product,240,5.0,1.70000000,66.80000000,-14.70989515,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,12,0.50000000,1,0.12500000,37,torrefaction_product,240,5.0,270.00000000,66.80000000,45.91475723,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,12,0.50000000,1,0.12500000,37,biochar,600,5.0,257.30000000,66.80000000,43.04508490,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,12,0.50000000,1,0.12500000,37,biochar,600,5.0,253.40000000,66.80000000,42.16384694,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,12,0.50000000,1,0.12500000,37,biochar,600,5.0,33.40000000,66.80000000,-7.54701226,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,12,0.50000000,1,0.12500000,37,hydrochar,240,5.0,243.00000000,66.80000000,39.81387905,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,12,0.50000000,1,0.12500000,37,hydrochar,240,5.0,263.00000000,66.80000000,44.33304807,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,12,0.50000000,1,0.12500000,37,hydrochar,240,5.0,224.20000000,66.80000000,35.56586017,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,13,0.54166667,1,0.13541667,37,none,,0.0,244.30000000,71.73333333,38.99289668,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,13,0.54166667,1,0.13541667,37,none,,0.0,254.80000000,71.73333333,41.36546041,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,13,0.54166667,1,0.13541667,37,none,,0.0,249.80000000,71.73333333,40.23566816,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,13,0.54166667,1,0.13541667,37,torrefaction_product,240,5.0,279.60000000,71.73333333,46.96923000,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,13,0.54166667,1,0.13541667,37,torrefaction_product,240,5.0,1.90000000,71.73333333,-15.77943182,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,13,0.54166667,1,0.13541667,37,torrefaction_product,240,5.0,286.40000000,71.73333333,48.50574746,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,13,0.54166667,1,0.13541667,37,biochar,600,5.0,272.40000000,71.73333333,45.34232915,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,13,0.54166667,1,0.13541667,37,biochar,600,5.0,270.30000000,71.73333333,44.86781640,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,13,0.54166667,1,0.13541667,37,biochar,600,5.0,34.10000000,71.73333333,-8.50356970,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,13,0.54166667,1,0.13541667,37,hydrochar,240,5.0,260.90000000,71.73333333,42.74380697,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,13,0.54166667,1,0.13541667,37,hydrochar,240,5.0,278.70000000,71.73333333,46.76586739,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,13,0.54166667,1,0.13541667,37,hydrochar,240,5.0,249.80000000,71.73333333,40.23566816,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,14,0.58333333,1,0.14583333,37,none,,0.0,262.20000000,76.63333333,41.93035654,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,14,0.58333333,1,0.14583333,37,none,,0.0,272.70000000,76.63333333,44.30292028,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,14,0.58333333,1,0.14583333,37,none,,0.0,266.40000000,76.63333333,42.87938204,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,14,0.58333333,1,0.14583333,37,torrefaction_product,240,5.0,298.30000000,76.63333333,50.08745662,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,14,0.58333333,1,0.14583333,37,torrefaction_product,240,5.0,2.00000000,76.63333333,-16.86403239,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,14,0.58333333,1,0.14583333,37,torrefaction_product,240,5.0,303.80000000,76.63333333,51.33022810,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,14,0.58333333,1,0.14583333,37,biochar,600,5.0,288.90000000,76.63333333,47.96344718,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,14,0.58333333,1,0.14583333,37,biochar,600,5.0,288.10000000,76.63333333,47.78268042,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,14,0.58333333,1,0.14583333,37,biochar,600,5.0,45.10000000,76.63333333,-7.12522315,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,14,0.58333333,1,0.14583333,37,hydrochar,240,5.0,278.10000000,76.63333333,45.52309591,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,14,0.58333333,1,0.14583333,37,hydrochar,240,5.0,294.60000000,76.63333333,49.25141035,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,14,0.58333333,1,0.14583333,37,hydrochar,240,5.0,271.10000000,76.63333333,43.94138676,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,15,0.62500000,1,0.15625000,37,none,,0.0,282.20000000,81.50000000,45.34986110,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,15,0.62500000,1,0.15625000,37,none,,0.0,292.60000000,81.50000000,47.69982899,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,15,0.62500000,1,0.15625000,37,none,,0.0,284.80000000,81.50000000,45.93735307,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,15,0.62500000,1,0.15625000,37,torrefaction_product,240,5.0,317.50000000,81.50000000,53.32619442,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,15,0.62500000,1,0.15625000,37,torrefaction_product,240,5.0,2.20000000,81.50000000,-17.91850516,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,15,0.62500000,1,0.15625000,37,torrefaction_product,240,5.0,322.00000000,81.50000000,54.34300745,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,15,0.62500000,1,0.15625000,37,biochar,600,5.0,306.80000000,81.50000000,50.90843899,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,15,0.62500000,1,0.15625000,37,biochar,600,5.0,305.50000000,81.50000000,50.61469301,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,15,0.62500000,1,0.15625000,37,biochar,600,5.0,61.20000000,81.50000000,-4.58695655,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,15,0.62500000,1,0.15625000,37,hydrochar,240,5.0,294.20000000,81.50000000,48.06136251,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,15,0.62500000,1,0.15625000,37,hydrochar,240,5.0,311.70000000,81.50000000,52.01563540,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,15,0.62500000,1,0.15625000,37,hydrochar,240,5.0,290.50000000,81.50000000,47.22531624,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,16,0.66666667,1,0.16666667,37,none,,0.0,304.30000000,86.43333333,49.22881451,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,16,0.66666667,1,0.16666667,37,none,,0.0,314.00000000,86.43333333,51.42061148,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,16,0.66666667,1,0.16666667,37,none,,0.0,305.40000000,86.43333333,49.47736880,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,16,0.66666667,1,0.16666667,37,torrefaction_product,240,5.0,336.60000000,86.43333333,56.52727247,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,16,0.66666667,1,0.16666667,37,torrefaction_product,240,5.0,2.30000000,86.43333333,-19.01063767,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,16,0.66666667,1,0.16666667,37,torrefaction_product,240,5.0,340.50000000,86.43333333,57.40851043,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,16,0.66666667,1,0.16666667,37,biochar,600,5.0,325.00000000,86.43333333,53.90615444,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,16,0.66666667,1,0.16666667,37,biochar,600,5.0,320.90000000,86.43333333,52.97972479,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,16,0.66666667,1,0.16666667,37,biochar,600,5.0,76.50000000,86.43333333,-2.24452061,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,16,0.66666667,1,0.16666667,37,hydrochar,240,5.0,309.50000000,86.43333333,50.40379845,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,16,0.66666667,1,0.16666667,37,hydrochar,240,5.0,329.40000000,86.43333333,54.90037162,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,16,0.66666667,1,0.16666667,37,hydrochar,240,5.0,308.60000000,86.43333333,50.20043585,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,17,0.70833333,1,0.17708333,37,none,,0.0,328.10000000,91.26666667,53.51449313,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
